"33512","MUEBLES-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"335121","MUEBLES-REVALUACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"3352","ENSERES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33521","ENSERES-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"335211","ENSERES-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33522","ENSERES-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"335221","ENSERES-REVALUACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"336","EQUIPOS DIVERSOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3361","EQUIPO PARA PROCESAMIENTO DE INFORMACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33611","EQUIPO COMPUTO-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336111","EQUIPO COMPUTO-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33612","EQUIPO COMPUTO-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336121","EQUIPO COMPUTO-REVALUACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"3362","EQUIPO DE COMUNICACIËN",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33621","EQUIPO DE COMUNICACIËN-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336211","EQUIPO DE COMUNICACIËN-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33622","EQUIPO DE COMUNICACIËN-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336221","EQUIPO DE COMUNICACIËN-REVALUACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"3363","EQUIPO DE SEGURIDAD",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33631","EQUIPO DE SEGURIDAD-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336311","EQUIPO DE SEGURIDAD-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33632","EQUIPO DE SEGURIDAD-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336321","EQUIPO DE SEGURIDAD-REVALUACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"3364","EQUIPO DE MEDIO AMBIENTE",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33641","EQUIPO DE MEDIO AMBIENTE-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336411","EQUIPO DE MEDIO AMBIENTE-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33642","EQUIPO DE MEDIO AMBIENTE-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336421","EQUIPO DE MEDIO AMBIENTE-REVALUACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"3369","OTROS EQUIPOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33691","OTROS EQUIPOS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336911","OTROS EQUIPOS-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33692","OTROS EQUIPOS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"336921","OTROS EQUIPOS-REVALUACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"337","HERRAMIENTAS Y UNIDADES DE REEMPLAZO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3371","HERRAMIENTAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33711","HERRAMIENTAS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33712","HERRAMIENTAS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3372","UNIDADES DE REEMPLAZO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33721","UNIDADES DE REEMPLAZO-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33722","UNIDADES DE REEMPLAZO-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"338","UNIDADES POR RECIBIR",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3381","MAQUINARIAS Y EQUIPOS DE EXPLOTACION POR RECIBIR",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3382","EQUIPO DE TRANSPORTE POR RECIBIR",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3383","MUEBLES Y ENSERES POR RECIBIR",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3386","EQUIPOS DIVERSOS POR RECIBIR",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3387","HERRAMIENTAS Y UNIDADES DE REEMPLAZO POR RECIBIR",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"339","OBRAS EN CURSO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3391","ADECUACION DE TERRENOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3392","EDIFICACIONES EN CURSO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33921","EDIFICACIONES EN CURSO-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"339211","EDIFICACIONES EN CURSO-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33922","EDIFICACIONES EN CURSO-COSTO DE FINANCIACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"339221","EDIFICACIONES EN CURSO-COSTO DE FINANCIACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"3393","MAQUINARIA EN MONTAJE",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"33931","MAQUINARIA EN MONTAJE-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"339311","MAQUINARIA EN MONTAJE-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"33932","MAQUINARIA EN MONTAJE-COSTO DE FINANCIACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"339321","MAQUINARIA EN MONTAJE-COSTO DE FINANCIACION",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1314",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"34","INTANGIBLES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"341","CONCESIONES, LICENCIAS Y OTROS DERECHOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3411","DERECHO POR CONCESIONES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34111","CONCESIONES-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34112","CONCESIONES-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3412","LICENCIAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34121","LICENCIAS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"341211","LICENCIAS DE PROGRAMAS -COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1315",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"34122","LICENCIAS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3419","OTROS DERECHOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34191","OTROS DERECHOS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34192","OTROS DERECHOS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"342","PATENTES Y PROPIEDAD INDUSTRIAL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3421","PATENTES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34211","PATENTES-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"342111","PATENTES-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1315",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"34212","PATENTES-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3422","MARCAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34221","MARCAS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34222","MARCAS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"343","PROGRAMAS DE COMPUTADORA (SOFTWARE)",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3431","APLICACIONES INFORMATICAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34311","APLICACIONES INFORMATICAS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"343111","APLICACIONES INFORMATICAS-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1315",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"34312","APLICACIONES INFORMATICAS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"344","COSTOS DE EXPLORACION Y DESARROLLO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3441","COSTOS DE EXPLORACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34411","COSTOS DE EXPLORACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34412","REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34413","COSTO DE FINANCIACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3442","COSTOS DE DESARROLLO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34421","COSTOS DE DESARROLLO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34422","REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34423","COSTO DE FINANCIACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"345","FORMULAS, DISEÐOS Y PROTOTIPOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3451","FORMULAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34511","FORMULAS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"345111","FORMULAS-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1315",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"34512","FORMULAS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3452","DISEÐOS Y PROTOTIPOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34521","DISEÐOS Y PROTOTIPOS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34522","DISEÐOS Y PROTOTIPOS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"347","PLUSVALIA MERCANTIL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3471","PLUSVALIA MERCANTIL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"349","OTROS ACTIVOS INTANGIBLES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3491","OTROS ACTIVOS INTANGIBLES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"34911","OTROS ACTIVOS INTANGIBLES-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"349111","OTROS ACTIVOS INTANGIBLES-COSTO",,"2","S",0.00,"N",,,,"N","M","A","N","N","N","1315",,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,"2",,,,
"34912","OTROS ACTIVOS INTANGIBLES-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35","ACTIVOS BIOLOGICOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"351","ACTIVOS BIOLOGICOS EN PRODUCCION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3511","ACTIVOS BIOLOGICOS EN PRODUCCION DE ORIGEN ANIMAL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35111","COSTO-ACTIVOS BIOLOGICOS EN PROD. ORI.AN",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35112","COSTO DE FINANC.-ACT.BIO.EN PROD. DE OR. ANIMAL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35113","VALOR RAZONABLE-AC. BIO.EN PROD.DE ORIG.ANIMAL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3512","ACTIVOS BIOLOGICOS EN PRODUCCION DE ORIGEN VEGETAL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35121","COSTO-ACTIVOS BIOLOGICOS EN PROD. ORI.VE",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35122","COSTO DE FINANC.-ACT.BIO.EN PROD. DE ORIGEN VEGETA",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35123","VALOR RAZONABLE-ACTIVOS BIOLOGICOS EN PROD. ORI.VE",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"352","ACTIVOS BIOLOGICOS EN DESARROLLO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3521","ACTIVOS BIOLOGICOS EN DESARROLLO DE ORIGEN ANIMAL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35211","COSTO-ACTIVOS BIOLOGICOS EN DESA.ORI.ANI",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35212","COSTO DE FINANC.-ACT.BIO.EN DESARROLLO ORIGEN ANIM",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35213","VALOR RAZONABLE-ACT.BIO.EN DESARROLLO ORIGEN ANIM",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3522","ACTIVOS BIOLOGICOS EN DESARROLLO DE ORIGEN VEGETAL",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35221","COSTO-ACTIVOS BIOLOGICOS EN DESA.ORI.VEG",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35222","COSTO DE FINANCIACION-ACT.BIO. EN DESA.ORI.VEG",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"35223","VALOR RAZONABLE-ACTIVOS BIOLOGICOS EN DESA.ORI.VEG",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36","DESVALORIZACION DE ACTIVO INMOVILIZADO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"361","DESVALORIZACION DE PROPIEDADES DE INVERSION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3611","DESVAL. DE PROPIEDADES DE INVERSION-TERRENOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36111","DESVAL.DE PROP. DE INVERSION-TERRENOS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36112","DESVAL.DE PROP. DE INVERSION-TERRENOS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3612","DESVAL.DE PROPIEDADES DE INVERSION-EDIFICACIONES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36121","COSTO-DESVAL.DE PROP. DE INVERSION-EDIFICACIONES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36122","DESVAL.DE PROP. DE INVERSION-EDIFICAC-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36123","DESVAL.DE PROP. DE INVERSION-EDIFICAC-COSTO DE FIN",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3613","CONSTRUCC.EN CURSO-EDIF.ARREND. FINANCIERO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36131","CONSTRUCC.EN CURSO-EDIF.ARREND. FINANC.-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36132","CONSTRUCC.EN CURSO-EDIF.ARREND.FINANC.-REVALUAC",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36133","CONSTRUCC.EN CURSO-EDIF.ARREND.FINANC.-COSTO FINAN",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"362","DESVAL.DE PROPIEDADES DE INVERSION - ARREND.FINAN",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3621","DESVAL. DE PROPIEDADES DE INVERSION-TERRENOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36211","DESVAL.DE PROP. DE INVERSION - TERRENOS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36212","DESVAL.DE PROP. DE INVERSION - TERRENOS-REVALUAC",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3622","DESVAL. DE PROPIEDADES DE INVERSION-EDIFICACIONES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36221","DESVAL.DE PROP. DE INVER. - EDIFICAC. -COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36222","DESVAL.DE PROP. DE INVER. - EDIFICAC.-REVALUAC",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36223","DESVAL.DE PROP. DE INVER. - EDIFICAC,-COSTO DE FIN",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"363","DESVAL. PROPIEDAD, PLANTA Y EQUIPO - ARREND. FINAN",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3631","DESVALORIZACION TERRENOS",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36311","DESVAL. TERRENOS-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36312","DESVAL. TERRENOS-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3632","DESVALORIZACION EDIFICACIONES",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36321","DESVAL. EDIFICACIONES-COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36322","DESVAL. EDIFICACIONES-REVALUACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36323","DESVAL. EDIFICACIONES-COSTO DE FINANCIACION",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"3633","DESVALORIZACION MAQUINARIAS Y EQUIPOS DE EXPLOTACI",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
"36331","DESVAL. MAQ.Y EQUIPOS DE EXPLOT.",,,,0.00,,,,,,,"X",,,,,,,,,"V",1/10/2019 00:00:00,"12:12","SIST",,,,,,,,,,,
