"15","ND","NOTA DE DEBITO                                             H",26/11/2013 00:00:00,"03:57:"
"15","XA","EXTORNO ABONO                                              D",26/11/2013 00:00:00,"03:57:"
"15","XC","EXTORNO CARGO                                              H",26/11/2013 00:00:00,"03:57:"
"16","010","*** C H E Q U E S ***",26/11/2013 00:00:00,"03:57:"
"16","012","CHEQUES CANCELADOS",26/11/2013 00:00:00,"03:57:"
"16","014","CHEQUES GIRADOS PENDIENTES DE COBRO",26/11/2013 00:00:00,"03:57:"
"16","016","CHEQUES COBRADOS NO CONTABILIZADOS EN LIBROS",26/11/2013 00:00:00,"03:57:"
"16","020","*** NOTAS DE DEBITO / CARGO ***",26/11/2013 00:00:00,"03:57:"
"16","022","NOTAS DE DEBITO (CARGO) CANCELADAS",26/11/2013 00:00:00,"03:57:"
"16","024","NOTAS DE DEBITO (CARGO) NO REGISTRADAS POR EL BANCO",26/11/2013 00:00:00,"03:57:"
"16","026","NOTAS DE DEBITO (CARGO) NO CONTABILIZADAS EN LIBROS",26/11/2013 00:00:00,"03:57:"
"16","030","*** NOTAS DE ABONO / ENTREGAS ***",26/11/2013 00:00:00,"03:57:"
"16","032","NOTAS DE ABONO / ENTREGAS CANCELADAS",26/11/2013 00:00:00,"03:57:"
"16","034","NOTAS DE ABONO / ENTREGAS NO REGISTRADAS POR EL BANCO",26/11/2013 00:00:00,"03:57:"
"16","036","NOTAS DE ABONO / ENTREGAS NO CONTABILIZADAS EN LIBROS",26/11/2013 00:00:00,"03:57:"
"16","090","REGULARIZACIONES MANUALES",26/11/2013 00:00:00,"03:57:"
"16","092","REGULARIZACIONES MANUALES",26/11/2013 00:00:00,"03:57:"
"17","C","CAMBIO ESPECIAL",26/11/2013 00:00:00,"03:57:"
"17","F","DE ACUERDO A FECHA",26/11/2013 00:00:00,"03:57:"
"17","M","TABLA DIARIA (M) COMPRA",26/11/2013 00:00:00,"03:57:"
"17","V","TABLA DIARIA (V) VENTA",26/11/2013 00:00:00,"03:57:"
"18","A","ANULADA",26/11/2013 00:00:00,"03:57:"
"18","V","VIGENTE",26/11/2013 00:00:00,"03:57:"
"19","A","AUTOMATICA",26/11/2013 00:00:00,"03:57:"
"19","M","MANUAL",26/11/2013 00:00:00,"03:57:"
"26","001","APERTURA                                                 000",26/11/2013 00:00:00,"03:57:"
"26","002","TRANSFERENCIAS",26/11/2013 00:00:00,"03:57:"
"26","010","COBRANZA A CLIENTES                                      101",26/11/2013 00:00:00,"03:57:"
"26","011","HONORARIOS Y COMISIONES",26/11/2013 00:00:00,"03:57:"
"26","012","INTERESES",26/11/2013 00:00:00,"03:57:"
"26","013","DIVIDENDOS",26/11/2013 00:00:00,"03:57:"
"26","014","REGALIAS",26/11/2013 00:00:00,"03:57:"
"26","020","OTROS COBROS DE EFECTIVO RELAT. A LA ACTIV. DE OPERACION 101",26/11/2013 00:00:00,"03:57:"
"26","030","MOVILIDAD",26/11/2013 00:00:00,"03:57:"
"26","050","PAGOS A PROVEEDORES                                      201",26/11/2013 00:00:00,"03:57:"
"26","060","PAGOS DE REMUNERACIONES Y BENEFICIOS SOCIALES            201",26/11/2013 00:00:00,"03:57:"
"26","061","TRIBUTOS",26/11/2013 00:00:00,"03:57:"
"26","062","INTERESES",26/11/2013 00:00:00,"03:57:"
"26","063","REGALIAS",26/11/2013 00:00:00,"03:57:"
"26","070","OTROS EGRESOS DE EFECT. RELAT. A LA ACTIV. DE OPERACION  201",26/11/2013 00:00:00,"03:57:"
"26","110","INGRESOS POR VENTA DE VALORES",26/11/2013 00:00:00,"03:57:"
"26","111","PRESTAMOS VINCULADOS",26/11/2013 00:00:00,"03:57:"
"26","120","INGRESOS POR VENTA DE INMUEBLES MAQUINARIA Y EQUIPO",26/11/2013 00:00:00,"03:57:"
"26","121","VENTA DE ACTIVOS INTANGIBLES",26/11/2013 00:00:00,"03:57:"
"26","122","INTERESES",26/11/2013 00:00:00,"03:57:"
"26","123","DIVIDENDOS",26/11/2013 00:00:00,"03:57:"
"26","130","OTROS INGRESOS RELATIVOS A LA ACTIV. DE INVERSION",26/11/2013 00:00:00,"03:57:"
"26","159","PRESTAMOS OTORGADOS",26/11/2013 00:00:00,"03:57:"
"26","160","PAGOS POR COMPRA DE INMUEBLES MAQUINARIA Y EQUIPO",26/11/2013 00:00:00,"03:57:"
"26","170","PAGOS POR COMPRA DE VALORES",26/11/2013 00:00:00,"03:57:"
"26","180","OTROS PAGOS EFECTIVOS RELATIVOS A LA ACTIV. DE INVERSION",26/11/2013 00:00:00,"03:57:"
"26","200","INGRESOS POR EMISION DE ACCIONES O NVOS. APORTES",26/11/2013 00:00:00,"03:57:"
"26","210","INGRESOS POR PRESTAMOS BANCARIOS A CORTO Y LARGO PLAZO",26/11/2013 00:00:00,"03:57:"
"26","211","VENTA DE ACCIONES",26/11/2013 00:00:00,"03:57:"
"26","212","EMISION POR NUEVOS APORTES",26/11/2013 00:00:00,"03:57:"
"26","220","INGRESOS PROV.DE EMISION DE BONOS,HIPOTECAS Y OTROS TITULOS",26/11/2013 00:00:00,"03:57:"
"26","230","OTROS INGRESOS EFECTIVOS RELATIV. A LA ACTIV.DE FINANCIACION",26/11/2013 00:00:00,"03:57:"
"26","260","AMORTIZACION DE PRESTAMOS OBTENIDOS",26/11/2013 00:00:00,"03:57:"
"26","270","RECURSOS PROVENIENTES DE EMISION DE TITULOS-VALORES",26/11/2013 00:00:00,"03:57:"
"26","280","PAGOS DE DIVIDENDOS Y OTRAS DISTRIBUCIONES",26/11/2013 00:00:00,"03:57:"
"26","290","OTROS PAGOS EFECTIVOS RELATIV. A LA ACTIV.DE FINANCIACION",26/11/2013 00:00:00,"03:57:"
"27","F","FINANCIAMIENTO",26/11/2013 00:00:00,"03:57:"
"27","P","OPERACION",26/11/2013 00:00:00,"03:57:"
"27","V","INVERSION",26/11/2013 00:00:00,"03:57:"
"28","00101","Venta Azucar                                   700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00201","Venta Arroz                                    700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00301","Venta Alcohol Etilico                          700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00401","Venta Recursos Hidrobiologicos                 700.00   4.00",15/10/2019 00:00:00,"03:57:"
"28","00402","Retiro Recursos Hidrobiologicos                700.00  15.00",15/10/2019 00:00:00,"03:57:"
"28","00501","Venta Maiz Amarillo Duro                       700.00   4.00",15/10/2019 00:00:00,"03:57:"
"28","00502","Retiro Maiz Amarillo Duro                      700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00601","Venta Algodon                                  700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00602","Retiro Algodon                                 700.00  11.00",15/10/2019 00:00:00,"03:57:"
"28","00603","Transp.Algodon                                 700.00  15.00",15/10/2019 00:00:00,"03:57:"
"28","00701","Venta Ca±a de Azucar                           700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00702","Retiro Ca±a de Azucar                          700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00801","Venta Madera                                   700.00   4.00",15/10/2019 00:00:00,"03:57:"
"28","00901","Venta Arena y Piedra                           700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","00902","Retiro Arena y Piedra                          700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","01001","Venta Residuos-subproductos-desechos-recortes  700.00  15.00",15/10/2019 00:00:00,"03:57:"
"28","01002","Retiro Residuos-subproductos-desechos-recortes 700.00  15.00",15/10/2019 00:00:00,"03:57:"
"28","01101","Bienes del inciso A) del Apendice I de la Ley d700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","01201","Venta Serv.de Int. Laboral Grav con IGV y Ter  700.00  12.00",15/10/2019 00:00:00,"03:57:"
"28","01202","Retiro Serv.de Int. Laboral Grav con IGV y Ter  700.00 14.00",15/10/2019 00:00:00,"16:54:"
"28","01301","Venta Animales Vivos                           700.00   4.00",15/10/2019 00:00:00,"03:57:"
"28","01302","Retiro Animales Vivos                          700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","01401","Venta Carnes y despojos comestibles            700.00   4.00",15/10/2019 00:00:00,"03:57:"
"28","01402","Retiro Carnes y despojos comestibles           700.00   4.00",15/10/2019 00:00:00,"03:57:"
"28","01501","Venta Abonos-cueros y pieles de origen animal  700.00   4.00",15/10/2019 00:00:00,"03:57:"
"28","01502","RetiroAbonos-cueros y pieles de origen animal  700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","01601","Venta Aceite de pescado                        700.00   9.00",15/10/2019 00:00:00,"03:57:"
"28","01701","Venta Harina - polvo y pellets de pescado      700.00   9.00",15/10/2019 00:00:00,"03:57:"
"28","01801","Venta Embarcaciones Pesqueras                  700.00   9.00",15/10/2019 00:00:00,"03:57:"
"28","01901","Venta Arrendamiento de bienes Muebles          700.00   9.00",15/10/2019 00:00:00,"03:57:"
"28","01902","Retiro Arrendamiento de bienes Muebles         700.00  12.00",15/10/2019 00:00:00,"03:57:"
"28","02001","Venta Mant. y Reparaciæn de Bienes Muebles     700.00  12.00",15/10/2019 00:00:00,"03:57:"
"28","02101","Venta Movimiento de carga                      700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","02102","Retiro Movimiento de carga                     700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","02201","Venta Otros servicios empresariales            700.00  12.00",15/10/2019 00:00:00,"03:57:"
"28","02202","Retiro Otros servicios empresariales           700.00  14.00",15/10/2019 00:00:00,"03:57:"
"28","02301","Venta Leche                                     700.00  4.00",15/10/2019 00:00:00,"16:53:"
"28","02401","Venta Comisiæn Mercantil                       700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","02501","Venta Fabricacion de bienes por encargo        700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","02601","Venta Servicio de Transporte de Personas       700.00  10.00",15/10/2019 00:00:00,"03:57:"
"28","02701","Venta Servicio de transportes de bienes        400.00   8.00",15/10/2019 00:00:00,"03:57:"
"28","02702","Retiro Servicio de transportes de bienes        400.00  4.00",15/10/2019 00:00:00,"03:57:"
"28","R01","01       3    TASA RETENCIÀN IGV",15/10/2019 00:00:00,"16:42:"
"29","01","COMBUSTIBLES                                           1.00",26/11/2013 00:00:00,"03:57:"
"29","02","IMPORTACIONES ART. 4 LIT.a)                            10.00",26/11/2013 00:00:00,"03:57:"
"29","03","IMPORTACIONES ART. 4 LIT.b)                            5.00",26/11/2013 00:00:00,"03:57:"
"29","04","IMPORTACIONES ART. 4 LIT.c)                            3.50",26/11/2013 00:00:00,"03:57:"
"29","05","VENTAS INTERNAS - ART 5 LIT.a)                         10.00",26/11/2013 00:00:00,"03:57:"
"29","06","VENTAS INTERNAS - ART 5 LIT.b)                         2.00",26/11/2013 00:00:00,"03:57:"
"29","07","VENTAS INTERNAS - ART 5 LIT.c)                         0.50",26/11/2013 00:00:00,"03:57:"
"41","S","SALDAR",26/11/2013 00:00:00,"03:57:"
"41","T","TRANSFERIR",26/11/2013 00:00:00,"03:57:"
"41","X","OMITIR",26/11/2013 00:00:00,"03:57:"
"42","21","INGRESOS",26/11/2013 00:00:00,"03:57:"
"42","22","EGRESOS",26/11/2013 00:00:00,"03:57:"
"49","1","CUENTA CORRIENTE",26/11/2013 00:00:00,"03:57:"
"49","3","CUENTA AHORROS",26/11/2013 00:00:00,"03:57:"
"49","5","CAJA EFECTIVO",26/11/2013 00:00:00,"03:57:"
"53","CTA01","MN42     421201        FACTURAS EMITIDAS POR PAGAR M.N. T",15/10/2019 00:00:00,"15:39:"
"53","CTA02","US42     421202        FACTURAS EMITIDAS POR PAGAR M.E. T",15/10/2019 00:00:00,"15:39:"
"53","CTA03","MN43     431211        FACTURAS EMITIDAS POR PAGAR M.N. R",15/10/2019 00:00:00,"15:39:"
"53","CTA04","US43     431212        FACTURAS EMITIDAS POR PAGAR M.E. R",15/10/2019 00:00:00,"15:39:"
"53","CTA05","MN43     431221        FACTURAS EMITIDAS POR PAGAR M.N.RE",15/10/2019 00:00:00,"15:39:"
"53","CTA06","US43     431222        FACTURAS EMITIDAS POR PAGAR M.E.RE",15/10/2019 00:00:00,"15:39:"
"53","CTA07","MN43     431231        FACTURAS EMITIDAS POR PAGAR M.N.RE",15/10/2019 00:00:00,"15:39:"
"53","CTA08","US43     431232        FACTURAS EMITIDAS POR PAGAR M.E.RE",15/10/2019 00:00:00,"15:39:"
"53","CTA09","MN43     431241        FACTURAS EMITIDAS POR PAGAR M.N.RE",15/10/2019 00:00:00,"15:39:"
"53","CTA10","US43     431242        FACTURAS EMITIDAS POR PAGAR M.E.RE",15/10/2019 00:00:00,"15:39:"
"53","CTA11","MN42     421203        DETRACCIONES POR PAGAR MN",15/10/2019 00:00:00,"15:39:"
"53","DET4UIT","400",15/10/2019 00:00:00,"15:40:"
"53","DETCTA","         421203        DETRACCIONES POR PAGAR MN",15/10/2019 00:00:00,"15:40:"
"53","DETDOC","DR       H         DETRACCION",15/10/2019 00:00:00,"15:40:"
"53","DOC01","FT       H         FACTURA",15/10/2019 00:00:00,"15:39:"
"53","DOC02","ND       H         NOTA DE DEBITO",26/11/2013 00:00:00,"03:57:"
"53","DOC03","NA       D         NOTA ABONO/CREDITO",26/11/2013 00:00:00,"03:57:"
"53","DOC04","BV       H         BOLETA DE VENTA",26/11/2013 00:00:00,"03:57:"
"53","DOC05","RL       H         RESUMEN LIQ. ADUANAS",26/11/2013 00:00:00,"03:57:"
"53","DOC06","TK       H         TICKET",26/11/2013 00:00:00,"03:57:"
"53","DOC07","LB       H         LIQUID. BANCOS",26/11/2013 00:00:00,"03:57:"
"53","DOC08","BA       H         BOLETO AEREO",26/11/2013 00:00:00,"03:57:"
"53","DOC09","RC       H         RECIBO SEV./PUBL.                       V",15/10/2019 00:00:00,"15:40:"
"53","IGV","         401111        IGV - CUENTA PROPIA",15/10/2019 00:00:00,"15:39:"
"53","ORDIGV","N",15/10/2019 00:00:00,"15:39:"
"53","SUB1","11                 COMPRAS PARA VTAS GRAVADAS              1",26/11/2013 00:00:00,"03:57:"
"53","SUB2","12                 IMPORTACION PARA VTAS GRAVADAS.         1",26/11/2013 00:00:00,"03:57:"
"53","SUB3","13                 COMPRAS PARA VTAS GRAV. Y NO GRAV.      2",26/11/2013 00:00:00,"03:57:"
"53","SUB4","14                 COMPRAS CON IGV. SIN DER.CREDITO        3",26/11/2013 00:00:00,"03:57:"
"53","SUB6","18                 IGV NO DOMICILIADOS                     1",26/11/2013 00:00:00,"03:57:"
"53","SUB7","10                 REGISTRO COMPRAS DETRACCIONES           1",26/11/2013 00:00:00,"03:57:"
"53","TIGV","18.00",15/10/2019 00:00:00,"15:39:"
"53","XGEN","0000               PROVEEDORES VARIOS",15/10/2019 00:00:00,"15:39:"
"53","ZZIGV","         401111        IGV - CUENTA PROPIA",15/10/2019 00:00:00,"15:39:"
"53","ZZSUB01","01                 CAJA EFECTIVO",15/10/2019 00:00:00,"15:40:"
"53","ZZSUB02","27                 RENDICION DE CUENTA",15/10/2019 00:00:00,"15:40:"
"54","ACOMI",,10/10/2019 00:00:00,"17:01:"
"54","AFP01","HA  HABITAT",10/10/2019 00:00:00,"17:01:"
"54","AFP02","HO  HORIZONTE",10/10/2019 00:00:00,"17:01:"
"54","AFP03","NV  UNION VIDA",10/10/2019 00:00:00,"17:01:"
"54","AFP04","IN  INTEGRA",10/10/2019 00:00:00,"17:01:"
"54","AFP05","PR  PROFUTURO",10/10/2019 00:00:00,"17:01:"
"54","AFP06","RI  PRIMA",10/10/2019 00:00:00,"17:01:"
"54","ANSP",,26/11/2013 00:00:00,"06:10:"
"54","APENS",,10/10/2019 00:00:00,"17:01:"
"54","ASEGU",,10/10/2019 00:00:00,"17:01:"
"54","CTA01","         632101         ADMINISTRATIVA",29/11/2013 00:00:00,"09:34:"
"54","CTA02","         632201         LEGAL Y TRIBUTARIA",29/11/2013 00:00:00,"09:34:"
"54","CTA03","         632301         AUDITORIA Y CONTABLE",29/11/2013 00:00:00,"09:34:"
"54","CTA04","         632401         MERCADOTECNIA",29/11/2013 00:00:00,"09:35:"
"54","CTA05","         632501         MEDIOAMBIENTAL",29/11/2013 00:00:00,"09:35:"
"54","CTA06","         632601         INVESTIGACION Y DESARROLLO",29/11/2013 00:00:00,"09:35:"
"54","CTA07","         632701         PRODUCCION",29/11/2013 00:00:00,"09:35:"
"54","CTA08","         632901         OTROS",29/11/2013 00:00:00,"09:35:"
"54","CTP01","MN       424101         HONORARIOS POR PAGAR M.N.",15/10/2019 00:00:00,"16:13:"
"54","CTP02","US       424102         HONORARIOS POR PAGAR M.E.",7/1/2014 00:00:00,"12:37:"
"54","CTR1","         401721        RENTA DE CUARTA CATEGORIA",26/11/2013 00:00:00,"03:57:"
"54","DOC1","RH                 RECIBOS POR HONORARIOS",26/11/2013 00:00:00,"03:57:"
"54","FEMA","01/08/73",26/11/2013 00:00:00,"06:10:"
"54","FEMI","01/08/14",10/10/2019 00:00:00,"17:01:"
"54","FENA","01/08/73",10/10/2019 00:00:00,"17:01:"
"54","FRMV","1.5",26/11/2013 00:00:00,"06:10:"
"54","I4TA","1500",10/10/2019 00:00:00,"17:01:"
"54","IRMV","750",26/11/2013 00:00:00,"06:10:"
"54","OPENS",,10/10/2019 00:00:00,"17:01:"
"54","SP01","01    ONP",26/11/2013 00:00:00,"06:10:"
"54","SP02","02    AFP",26/11/2013 00:00:00,"06:10:"
"54","SUB01","15                 REGISTRO DE HONORARIOS",26/11/2013 00:00:00,"03:57:"
"54","T4TA","10",10/10/2019 00:00:00,"17:01:"
"54","TC01","01    MIXTA",26/11/2013 00:00:00,"06:10:"
"54","TC02","02    FLUJO",26/11/2013 00:00:00,"06:10:"
"54","TOPSE","8451.04",10/10/2019 00:00:00,"17:01:"
"55","CTA01","121201      FACTURAS POR COBRAR M.N. TERCEROS",26/11/2013 00:00:00,"03:57:"
"55","CTA02","121202      FACTURAS POR COBRAR M.E.TERCEROS",26/11/2013 00:00:00,"03:57:"
"55","CTA03","421201      FACTURAS POR PAGAR M.N.TERCEROS",26/11/2013 00:00:00,"03:57:"
"55","CTA04","421202      FACTURAS POR PAGAR M.E.TERCEROS",26/11/2013 00:00:00,"03:57:"
"55","CTA05","101101            CAJA M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA06","101102            CAJA M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA07","102101            FONDOS FIJOS M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA08","102102            FONDOS FIJOS M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA09","105102            BANCO DE CREDITO M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA10","122101            ANTICIPOS DE CLIENTES TERCEROS M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA11","122102            ANTICIPOS DE CLIENTES TERCEROS M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA12","123101            LETRAS POR COBRAR EN CARTERA TERCEROS M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA13","123102            LETRAS POR COBRAR EN CARTERA TERCEROS M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA14","123211            LETRAS POR COBRAR EN COBRANZA TERCEROS M.N",15/10/2019 00:00:00,"16:14"
"55","CTA15","123221            LETRAS POR COBRAR EN COBRANZA TERCEROS US",15/10/2019 00:00:00,"16:14"
"55","CTA16","123321            LETRAS POR COBRAR EN DESCUENTO TERCEROS ME",15/10/2019 00:00:00,"16:14"
"55","CTA17","123311            LETRAS POR COBRAR EN DESCUENTO TERCEROS MN",15/10/2019 00:00:00,"16:14"
"55","CTA18","131211            FACTURAS POR COBRAR EMITIDAS MATRIZ RELACI",15/10/2019 00:00:00,"16:14"
"55","CTA19","131212            FACTURAS POR COBRAR EMITIDAS MATRIZ RELACI",15/10/2019 00:00:00,"16:14"
"55","CTA20","131221            FACTURAS POR COBRAR EMITIDAS SUBSIDIARIA R",15/10/2019 00:00:00,"16:14"
"55","CTA21","131231            FACTURAS POR COBRAR EMITIDAS ASOC.RELAC.M.",15/10/2019 00:00:00,"16:14"
"55","CTA22","131222            FACTURAS POR COBRAR EMITIDAS SUBSIDIARIA R",15/10/2019 00:00:00,"16:14"
"55","CTA23","131232            FACTURAS POR COBRAR EMITIDAS ASOC.RELAC.M.",15/10/2019 00:00:00,"16:14"
"55","CTA24","131241            FACTURAS POR COBRAR EMITIDAS SUCURSALES.RE",15/10/2019 00:00:00,"16:14"
"55","CTA25","131242            FACTURAS POR COBRAR EMITIDAS SUCURSALES.RE",15/10/2019 00:00:00,"16:14"
"55","CTA26","131251            FACTURAS POR COBRAR EMITIDAS OTROS RELAC.M",15/10/2019 00:00:00,"16:14"
"55","CTA27","131252            FACTURAS POR COBRAR EMITIDAS OTROS RELAC.M",15/10/2019 00:00:00,"16:14"
"55","CTA28","132111            ANTICIPOS RECIBIDOS MATRIZ M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA29","132112            ANTICIPOS RECIBIDOS MATRIZ M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA30","132121            ANTICIPOS RECIBIDOS SUBSIDIARIA M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA31","132122            ANTICIPOS RECIBIDOS SUBSIDIARIA M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA32","133112            LETRAS POR COBRAR EN CARTERA MATRIZ RELACI",15/10/2019 00:00:00,"16:14"
"55","CTA33","133111            LETRAS POR COBRAR EN CARTERA MATRIZ RELACI",15/10/2019 00:00:00,"16:14"
"55","CTA34","141101            PRESTAMOS DE PERSONAL EMPLEADOS M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA35","141102            PRESTAMOS DE PERSONAL EMPLEADOS M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA36","141111            PRESTAMOS DE PERSONAL OBREROS M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA37","141112            PRESTAMOS DE PERSONAL OBREROS M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA38","141301            ENTREGAS A RENDIR CUENTA DE PERSONAL M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA39","141302            ENTREGAS A RENDIR CUENTA DE PERSONAL M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA40","142201            PRESTAMOS ACCIONISTAS (O SOCIOS) PARTICIPA",15/10/2019 00:00:00,"16:14"
"55","CTA41","161101            COBRANZA DIVERSAS PRESTAMOS C/GARANTIA TER",15/10/2019 00:00:00,"16:14"
"55","CTA42","142202            PRESTAMOS ACCIONISTAS (O SOCIOS) PARTICIPA",15/10/2019 00:00:00,"16:14"
"55","CTA43","161102            COBRANZA DIVERSAS PRESTAMOS C/GARANTIA TER",15/10/2019 00:00:00,"16:14"
"55","CTA44","161111            COBRANZA DIVERSAS PRESTAMOS S/GARANTIA TER",15/10/2019 00:00:00,"16:14"
"55","CTA45","161112            COBRANZA DIVERSAS PRESTAMOS S/GARANTIA TER",15/10/2019 00:00:00,"16:14"
"55","CTA46","171111            COBRANZA DIVERSAS PTMOS.C/GARANTIA MATRIZ",15/10/2019 00:00:00,"16:14"
"55","CTA47","171112            COBRANZA DIVERSAS PTMOS.C/GARANTIA MATRIZ",15/10/2019 00:00:00,"16:14"
"55","CTA48","171211            COBRANZA DIVERSAS PTMOS.S/GARANTIA MATRIZ",15/10/2019 00:00:00,"16:14"
"55","CTA49","171212            COBRANZA DIVERSAS PTMOS.S/GARANTIA MATRIZ",15/10/2019 00:00:00,"16:14"
"55","CTA50","181101            COSTOS FINANCIEROS M.N.",15/10/2019 00:00:00,"16:14"
"55","CTA51","181102            COSTOS FINANCIEROS M.E.",15/10/2019 00:00:00,"16:14"
"55","CTA52","422101            ANTICIPOS A PROVEEDORES M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA53","422102            ANTICIPOS A PROVEEDORES M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA54","421203            DETRACCIONES POR PAGAR MN",15/10/2019 00:00:00,"16:15"
"55","CTA55","423101            LETRAS POR PAGAR M.N. TERCEROS",15/10/2019 00:00:00,"16:15"
"55","CTA56","423102            LETRAS POR PAGAR M.E. TERCEROS",15/10/2019 00:00:00,"16:15"
"55","CTA57","424101            HONORARIOS POR PAGAR M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA58","424102            HONORARIOS POR PAGAR M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA59","431211            FACTURAS EMITIDAS POR PAGAR M.N. REL. MATR",15/10/2019 00:00:00,"16:15"
"55","CTA60","431212            FACTURAS EMITIDAS POR PAGAR M.E. REL. MATR",15/10/2019 00:00:00,"16:15"
"55","CTA61","431221            FACTURAS EMITIDAS POR PAGAR M.N.RELAC.SUBS",15/10/2019 00:00:00,"16:15"
"55","CTA62","431222            FACTURAS EMITIDAS POR PAGAR M.E.RELAC.SUBS",15/10/2019 00:00:00,"16:15"
"55","CTA63","431231            FACTURAS EMITIDAS POR PAGAR M.N.RELAC.ASOC",15/10/2019 00:00:00,"16:15"
"55","CTA64","431232            FACTURAS EMITIDAS POR PAGAR M.E.RELAC.ASOC",15/10/2019 00:00:00,"16:15"
"55","CTA65","431241            FACTURAS EMITIDAS POR PAGAR M.N.RELAC.SUCU",15/10/2019 00:00:00,"16:15"
"55","CTA66","431242            FACTURAS EMITIDAS POR PAGAR M.E.RELAC.SUCU",15/10/2019 00:00:00,"16:15"
"55","CTA67","432101            ANTICIPOS OTORGADOS M.N. MATRIZ",15/10/2019 00:00:00,"16:15"
"55","CTA68","432121            ANTICIPOS OTORGADOS M.N. SUBSIDIARIAS",15/10/2019 00:00:00,"16:15"
"55","CTA69","432102            ANTICIPOS OTORGADOS M.E. MATRIZ",15/10/2019 00:00:00,"16:15"
"55","CTA70","432122            ANTICIPOS OTORGADOS M.E. SUBSIDIARIAS",15/10/2019 00:00:00,"16:15"
"55","CTA71","432131            ANTICIPOS OTORGADOS M.N. ASOCIADAS",15/10/2019 00:00:00,"16:15"
"55","CTA72","432132            ANTICIPOS OTORGADOS M.E. ASOCIADAS",15/10/2019 00:00:00,"16:15"
"55","CTA73","432141            ANTICIPOS OTORGADOS M.N. SUCURSALES",15/10/2019 00:00:00,"16:15"
"55","CTA74","432142            ANTICIPOS OTORGADOS M.E. SUCURSALES",15/10/2019 00:00:00,"16:15"
"55","CTA75","432151            ANTICIPOS OTORGADOS M.N. OTROS",15/10/2019 00:00:00,"16:15"
"55","CTA76","432152            ANTICIPOS OTORGADOS M.E. OTROS",15/10/2019 00:00:00,"16:15"
"55","CTA77","433111            LETRAS POR PAGAR M.N. RELACIONADAS MATRIZ",15/10/2019 00:00:00,"16:15"
"55","CTA78","433112            LETRAS POR PAGAR M.E. RELACIONADAS MATRIZ",15/10/2019 00:00:00,"16:15"
"55","CTA79","441111            PRESTAMOS ACCIONISTAS CORTO PLAZO M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA80","441112            PRESTAMOS ACCIONISTAS CORTO PLAZO M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA81","441121            PRESTAMOS ACCIONISTAS LARGO PLAZO M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA82","441122            PRESTAMOS ACCIONISTAS LARGO PLAZO M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA83","451101            INSTITUCIONES FINANCIERAS M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA84","451102            INSTITUCIONES FINANCIERAS M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA85","452101            LEASING M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA86","452102            LEASING M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA87","452111            LEASEBACK M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA88","452112            LEASEBACK M.E.",15/10/2019 00:00:00,"16:15"
